title,top_1_name,top_2_name,top_3_name,top_4_name,top_5_name,top_1_score,top_2_score,top_3_score,top_4_score,top_5_score
Kill Bill: Vol. 2,Bodyguards and Assassins,Kill Bill: Vol. 1,Machete,See Spot Run,"Run, Hide, Die",0.13681946943604717,0.12351047644675422,0.11417647471665882,0.11287466914579049,0.10750543392918158
Tango & Cash,Training Day,Dead Man Down,Street Fighter: The Legend of Chun-Li,Triple 9,Rockaway,0.10126168581322323,0.09349107498074709,0.09283345077130613,0.0844899780804795,0.07952777192705562
Death Becomes Her,Diary of a Mad Black Woman,Ernest & Celestine,The Motel,The Importance of Being Earnest,Mad Money,0.18220129875727745,0.15764971684654958,0.1277337746052578,0.10741285547018059,0.08608282630117661
Shanghai Noon,Shanghai Knights,"A Woman, a Gun and a Noodle Shop",Royal Kill,Star Wars,Big Trouble in Little China,0.28303128402605865,0.1448734667516217,0.12244342250842173,0.1165854559128183,0.11339752674567014
Executive Decision,Air Force One,I Love You Phillip Morris,Alex Cross,Kickboxer: Vengeance,Weekend,0.13373218254650943,0.12257291240876426,0.11589535919295953,0.10709698291613487,0.08574254324391681
Mr. Popper's Penguins,The Pallbearer,Tom Jones,Made of Honor,The Five-Year Engagement,(500) Days of Summer,0.1676796160994152,0.16542360099199468,0.13973177765042882,0.11211101046470168,0.10101570300240584
The Forbidden Kingdom,The Monkey King 2,Legend of a Rabbit,Bulletproof Monk,Kung Fu Panda,Kung Fu Hustle,0.1990100158571065,0.19842111173157068,0.16621824292458348,0.14376792867432647,0.14118168608552017
Free Birds,Air Bud,About Time,Mr. Peabody & Sherman,The Incredibly True Adventure of Two Girls In Love,Money Talks,0.11217917640761166,0.10734964895957769,0.08426189788041855,0.08101581735522435,0.07816067501141812
Alien³,Aliens,Free State of Jones,Alien: Resurrection,Pitch Black,Escape from New York,0.13869950580364798,0.1188085225993496,0.10806659243344427,0.10619534568236995,0.10061154927830379
Evita,Nine Queens,The Perez Family,Killer Joe,Romeo Is Bleeding,Holy Motors,0.210082463577858,0.15603652502890641,0.08729531456411999,0.0782131462475144,0.07756372655892751
Ronin,Michael Collins,The Boondock Saints,Money Talks,Air Force One,Eastern Promises,0.15850073653922936,0.14360700794520267,0.12026651047896818,0.11281800077560991,0.10189073612514338
The Ghost and the Darkness,The Edge,Monty Python and the Holy Grail,Serenity,Jaws,Robin Hood,0.0996690266314513,0.09548752509651715,0.08690191567056318,0.07628080268755531,0.05646894635023607
Paddington,Ted,The Country Bears,Marci X,There's Always Woodstock,What a Girl Wants,0.16169915986512864,0.14902780486943798,0.10452629842417188,0.07999566258658733,0.07890245209209114
The Watch,The Joneses,Meet Dave,Mr. & Mrs. Smith,Hall Pass,Aliens in the Attic,0.14667864162505947,0.12356882167489511,0.11213922443289306,0.10557691729069732,0.0964568983515797
The Hunted,Like Crazy,Don't Say a Word,Kung Fu Jungle,Ravenous,Latter Days,0.09694599760663804,0.09680952050308539,0.0835131736397927,0.07864075391074746,0.06737310347906446
Instinct,Spellbound,He's Just Not That Into You,Antarctica: A Year on Ice,K-PAX,Julie & Julia,0.16787643974028893,0.12884181775803927,0.12481543283309803,0.11807569330803408,0.11169637782737511
Stuck on You,Clueless,Saving Mr. Banks,Jumping the Broom,Freeway,The Inkwell,0.1645895551651854,0.1406855529198986,0.1189122260529322,0.10315711111973137,0.10091080168433539
Semi-Pro,Juwanna Mann,Jackie Brown,The Adventures of Pluto Nash,Grown Ups,Space Jam,0.16284864089646628,0.15628861653043138,0.1435252363326732,0.13236400427752443,0.12363545450092554
The Pirates! In an Adventure with Scientists!,Space Pirate Captain Harlock,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: On Stranger Tides,VeggieTales: The Pirates Who Don't Do Anything,Cutthroat Island,0.17730737495781704,0.13400484783825228,0.12552724450198643,0.10873755012881423,0.10677043348575438
Changeling,The Phantom of the Opera,In the Name of the King: A Dungeon Siege Tale,End of Days,The Night Visitor,Little Boy,0.2821071437515719,0.1294014687768303,0.11574260299436281,0.10668597117151993,0.10100265844058798
Chain Reaction,Double Jeopardy,Survivor,Fuel,The Sentinel,Pineapple Express,0.15719390345045453,0.13685719385165346,0.12258787398973324,0.11915652203917612,0.117809456404971
The Fan,Groove,The Bodyguard,Bully,Danny Collins,Facing the Giants,0.09960918647637222,0.08691990981422362,0.08523150589819246,0.07483228187061566,0.07295877017037788
The Phantom of the Opera,Changeling,Drag Me to Hell,Florence Foster Jenkins,Love and Other Catastrophes,Good Luck Chuck,0.2821071437515719,0.22624105012562412,0.1280384319947181,0.10083099268315861,0.09072176948606536
Elizabeth: The Golden Age,Elizabeth,Marie Antoinette,The Savages,My Blueberry Nights,The Last Emperor,0.17324313867760996,0.13728805341255368,0.1367277041276149,0.1336177222456564,0.12750190541130568
Æon Flux,Act of Valor,Predator 2,Lone Survivor,Exodus: Gods and Kings,Children of Men,0.096930081913422,0.09286679841336155,0.08569073125499399,0.08310409481968818,0.08230098721478438
Gods and Generals,Stonewall,Love Me Tender,The Help,A Man for All Seasons,We Were Soldiers,0.20837314995168174,0.14122293132577754,0.12734668833612003,0.12159967468385455,0.11310464911142097
Turbulence,Eden,Red Eye,Snakes on a Plane,Jackie Brown,Good Kill,0.09160247311981189,0.0867961598564834,0.07942985458784899,0.07613233144267206,0.0751410514938322
Imagine That,Goosebumps,Bogus,Mamma Mia!,Scooby-Doo,My Last Day Without You,0.13413187108196511,0.0982073584091098,0.08671827411657744,0.08269912621996445,0.08159601807198696
Muppets Most Wanted,The Muppet Movie,The Muppets,Garfield: A Tail of Two Kitties,Muppets from Space,The Barbarians,0.29698296191432383,0.20764424529208003,0.12167819979475385,0.11465694052288307,0.11059269408946236
Thunderbirds,Hairspray,Breakdown,Suicide Squad,San Andreas,Ride Along,0.09505675844447196,0.07668609511484574,0.07511696370322785,0.07404163086623075,0.06768146282851642
Burlesque,Children of Heaven,Fool's Gold,The Princess and the Frog,Bobby,Charlie St. Cloud,0.13362474931044857,0.12106069149249787,0.10679284739788648,0.10147599025548103,0.09675850191831187
A Very Long Engagement,Last Orders,Smoke Signals,The Big Short,The Water Diviner,Central Station,0.08847692956060592,0.07358082199179464,0.06520288071648227,0.06399961921730205,0.06329079118346555
Lolita,Larry Crowne,Sideways,Restless,Hope Springs,Femme Fatale,0.13018332049055814,0.12564172919131053,0.10540607753835315,0.09262394483136144,0.08971436055323387
D-Tox,Switchback,I Am Wrath,Chain of Command,City of Ghosts,Suspect Zero,0.10094344413685713,0.10093099918727416,0.09115164985549666,0.08646933085825555,0.08192750442746688
Blade II,Blade,Blade: Trinity,BloodRayne,Fright Night,Priest,0.2826400609083005,0.2218405901567854,0.20819694213688356,0.19135643862502758,0.18925130812536733
Seven Pounds,Punch-Drunk Love,The Prince of Egypt,Mystic River,Heaven is for Real,Crash,0.14126227013209858,0.126774209218777,0.12603360652407264,0.12591758954882312,0.12562498477718453
Bullet to the Head,Ballistic: Ecks vs. Sever,After,The Frozen Ground,The Watcher,White Noise 2: The Light,0.22441940068660257,0.13253364519290495,0.12092057832562858,0.11374608938842179,0.11036254991330273
The Godfather: Part III,The Godfather: Part II,The Godfather,My Last Day Without You,We Own the Night,The Last Godfather,0.2596332263118776,0.14473016131218544,0.12262254089322529,0.11590577430798568,0.11247129214277601
Elizabethtown,Tim and Eric's Billion Dollar Movie,Young Adult,The Judge,Accidental Love,Everything Must Go,0.1060752641405535,0.10315496506214188,0.10119852335869496,0.09730029634727576,0.09339343467311438
"You, Me and Dupree",Ghost,Farce of the Penguins,Yes Man,Newlyweds,Snow Falling on Cedars,0.198664840109927,0.13909686702806034,0.10770316398484643,0.10387067321621511,0.097110776501404
Superman II,Superman IV: The Quest for Peace,Superman Returns,Superman,Superman III,Dune,0.3161495447289097,0.30390980726793093,0.2670113070135931,0.17438503067448763,0.10199305120520366
Gigli,While We're Young,Zipper,A Walk on the Moon,Radio Flyer,The Prince of Egypt,0.0994377806321945,0.08219819376784582,0.07763857134221347,0.06382280681543386,0.06348500296266416
All the King's Men,Big Trouble,Kansas City,10 Days in a Madhouse,The Bridge of San Luis Rey,The Thin Red Line,0.19458319173458627,0.13281908148162475,0.11941280722588446,0.11723639430635793,0.11273897236874933
Shaft,Midnight Run,Deadpool,A Walk Among the Tombstones,The Taking of Pelham 1 2 3,Snitch,0.12602962929161202,0.09148976120891407,0.08359142038955863,0.07737678080319334,0.06952161704838258
Anastasia,Return to Never Land,Ice Age: The Meltdown,Antz,Jonah: A VeggieTales Movie,Roadside Romeo,0.0577560793997831,0.05757909089372524,0.05270980927015555,0.05161940247960567,0.04901553095936171
Moulin Rouge!,The Love Letter,Mrs Henderson Presents,Bizarre,Elza,Rosemary's Baby,0.1447326693943508,0.1013378895122444,0.09484514679011824,0.09402996564081816,0.08425001643071489
Domestic Disturbance,Don't Be Afraid of the Dark,War of the Worlds,Safe,Heli,The Exorcist,0.2030284222441201,0.19565801710916828,0.1851569498249358,0.16276184528933102,0.16010756932856168
Black Mass,Find Me Guilty,The Departed,The Jackal,Mr. Smith Goes to Washington,We Own the Night,0.15688309681468804,0.1520527927515348,0.12841291690937795,0.12372684142632298,0.11595210473816486
Flags of Our Fathers,Letters from Iwo Jima,We Were Soldiers,Proud,All Is Bright,Men of Honor,0.24875514317116557,0.09576156301056217,0.07479818626408434,0.06802388764197101,0.059551245424736804
Law Abiding Citizen,Slow Burn,I Am Wrath,JFK,Secret in Their Eyes,The Iceman,0.23057700601821973,0.1681012389849087,0.16221603231374554,0.13401164054470155,0.11472088289285909
Grindhouse,Blow Out,Jonah: A VeggieTales Movie,Diary of the Dead,A Beginner's Guide to Snuff,Jackass 3D,0.1666322299372458,0.15008180242586455,0.14099788573096564,0.12438257003631438,0.12336583722012551
Beloved,Rosemary's Baby,Tales from the Hood,In Dreams,Room,The White Ribbon,0.1542316802625611,0.14844007025612152,0.13830465749902454,0.11499227928473087,0.11406227812927597
Lucky You,Rounders,Casino,Housefull,Runner Runner,Wild Card,0.15265446959628085,0.14236812266751675,0.12290896167904682,0.11931261476124104,0.11437467418122876
Catch Me If You Can,The Naked Gun 33⅓: The Final Insult,Everybody's Fine,The Punisher,The Transporter Refueled,Transporter 2,0.16621339244116407,0.16477899366826668,0.13191326772770479,0.11254050226878475,0.10771771297963628
Zero Dark Thirty,World Trade Center,The Siege,Osama,Higher Ground,Mission: Impossible,0.17028851635050107,0.15456829358250168,0.1284307863056612,0.12461078719782145,0.11284778331337939
The Break-Up,The Good Night,The Blue Lagoon,Team America: World Police,The Velocity of Gary,America's Sweethearts,0.14315091199697372,0.08236294589953888,0.0808264786602181,0.0760561986202474,0.07507484102220442
Mamma Mia!,Tom Jones,Captain Corelli's Mandolin,Joy,My Big Fat Greek Wedding,My Lucky Star,0.22442794893247567,0.1225593480235817,0.12217879829049716,0.11914660831963071,0.1182500840981871
Valentine's Day,There Goes My Baby,Love and Other Catastrophes,College,Election,Varsity Blues,0.10953850601539439,0.10784344169933757,0.08887436494136565,0.08658654363290406,0.08518470989458596
The Dukes of Hazzard,Fear and Loathing in Las Vegas,Silverado,Blazing Saddles,She's the Man,I Am Number Four,0.10708048943400285,0.0794755559257742,0.07916987500113291,0.07431047543646534,0.07294970362935767
The Thin Red Line,Fort McCoy,Proud,The Railway Man,Restless,Enemy at the Gates,0.15729662332299077,0.13180186190609217,0.13131051458922494,0.12354945027747759,0.1187773376454741
The Change-Up,From Justin to Kelly,Pocketful of Miracles,Very Bad Things,Dirty Work,Losin' It,0.13380994196036866,0.1187900804553203,0.11738531023005203,0.1169266346001076,0.11578490819677378
Man on the Moon,Heartbeeps,The 40 Year Old Virgin,Toy Story 3,Toy Story,Annie Hall,0.24469969036613817,0.2266328783195305,0.19322863530952772,0.14138102929691956,0.12736396855288296
Casino,Wild Card,Supercross,Go,Showgirls,Smokin' Aces,0.34918122765008996,0.17728862986624155,0.17431858979805884,0.17290704003464766,0.14723646052585337
From Paris with Love,Gun Shy,Hit & Run,Real Steel,Hide and Seek,Ride Along,0.18399255349799565,0.16971763232641354,0.14515904217663106,0.1438565231330893,0.14121394075860202
Bulletproof Monk,Legend of a Rabbit,Kung Fu Hustle,Kung Pow: Enter the Fist,Kung Fu Panda,The Forbidden Kingdom,0.481667298406826,0.331854103029562,0.2721047725273296,0.17379268060667546,0.16621824292458348
"Me, Myself & Irene",Good Luck Chuck,Charlie Bartlett,The Perfect Match,Hit & Run,Volver,0.1794622922244894,0.16166421035008566,0.1508382085368531,0.14405474612622263,0.1127203149432548
Barnyard,Animals United,Madagascar,Babe: Pig in the City,E.T. the Extra-Terrestrial,The Shaggy Dog,0.1386691230328318,0.11597314145666941,0.09830751788598058,0.09530211666537305,0.09180301863671639
Deck the Halls,The Best Man Holiday,The Joneses,Zathura: A Space Adventure,A Good Year,Anderson's Cross,0.13466487291801066,0.1219346907840533,0.10701885992499238,0.1032206561653741,0.0901432621913015
The Twilight Saga: New Moon,Twilight,The Twilight Saga: Eclipse,Black Swan,Underworld,Unfaithful,0.3334359154694674,0.27266651257270547,0.16457444818527026,0.13771232292296393,0.12865635483854884
Shrek,Shrek 2,Shrek the Third,Shrek Forever After,Pete's Dragon,Puss in Boots,0.2606377466406433,0.18888943177557274,0.12900822588305813,0.09828792112344821,0.08919426025013191
The Adjustment Bureau,The House of Mirth,Next Stop Wonderland,Deuces Wild,Dead Man Down,The Age of Innocence,0.28324144498326687,0.13522382881213296,0.11701777726407073,0.10014805266587035,0.09440101922687608
Robin Hood: Prince of Thieves,Robin and Marian,Robin Hood,Tomorrow Never Dies,Epic,Six Days Seven Nights,0.2959135881071999,0.18267392645901226,0.1357282084578952,0.09313273314944971,0.0731936460023744
Jerry Maguire,Deuce Bigalow: Male Gigolo,Hot Rod,The Spectacular Now,A Civil Action,Elmer Gantry,0.14896437322051428,0.13490862886072943,0.12203268691950189,0.11915446620003106,0.10640979896911146
Ted,Paddington,Dr. Dolittle 2,Housefull,The Country Bears,Swingers,0.16169915986512864,0.1452382501229937,0.13912364090784174,0.13707735124955397,0.12485926556557528
As Good as It Gets,The Big Hit,American Hero,The Toxic Avenger,Bella,Raising Helen,0.2686019595169884,0.2352549336278023,0.13393967166657222,0.10956429369133111,0.10900623598496016
Patch Adams,Dragonfly,The Addams Family,Think Like a Man,No Strings Attached,"Definitely, Maybe",0.17501035201562207,0.14995992506409017,0.10776031500835975,0.0992593517569269,0.09672042524565669
Anchorman 2: The Legend Continues,Anchorman: The Legend of Ron Burgundy,UHF,Morning Glory,The Truman Show,Tumbleweeds,0.2772715566391922,0.1102274299034335,0.10576277518992072,0.09619185224781977,0.09277383812828155
Mr. Deeds,Lone Star,Good Deeds,Rock of Ages,Footloose,Mumford,0.17780335513259182,0.13830028240439207,0.11784495826102712,0.11565408982671621,0.11362547612965967
Super 8,Pandorum,Truth or Dare,April Fool's Day,After,Cloverfield,0.10583616209835468,0.1005345729239533,0.0941462486833124,0.09343642948726563,0.09073501474093636
Erin Brockovich,Going the Distance,Evolution,Angel Eyes,Crossroads,Striptease,0.1006081267737365,0.08063647661157684,0.07762272729092627,0.0775050142266533,0.07482207494868219
How to Lose a Guy in 10 Days,Step Up 2: The Streets,Fever Pitch,Wicker Park,Ride Along,Diary of a Wimpy Kid: Dog Days,0.11664823687120045,0.1110237375542251,0.09004173170351075,0.08701965877775919,0.08112165324158538
22 Jump Street,21 Jump Street,College,Fifty Shades of Black,Blue Like Jazz,The Spectacular Now,0.2169782150755104,0.20942596665572283,0.09661606949828938,0.09396087383631097,0.09110089521849402
Interview with the Vampire,Blade,200 Cigarettes,From a Whisper to a Scream,[REC],Bled,0.13767869277353714,0.13419719169195543,0.13389819917901785,0.12697133980903938,0.1253217628248514
Yes Man,Farce of the Penguins,The Blues Brothers,"You, Me and Dupree",Bad Teacher,Up,0.11186394694988251,0.11169682798076205,0.10770316398484643,0.09205886615534693,0.09115867785625717
Central Intelligence,R100,Cars 2,Identity Thief,Once Upon a Time in Mexico,Superman,0.1956787713221607,0.18049002390043445,0.17802215691942055,0.1669100685342007,0.14396822900756234
Stepmom,Jackie Brown,Against the Ropes,Enough Said,42,One True Thing,0.23593501740818112,0.16847955534519152,0.10404120887860527,0.10140321884547498,0.08823511986761069
Daddy's Home,Central Intelligence,R100,Identity Thief,Cheaper by the Dozen,Wild Hogs,0.1349118756449817,0.1243600293806306,0.11313869417369515,0.0973713231817503,0.09458519453258007
Into the Woods,Howl's Moving Castle,Night at the Museum: Secret of the Tomb,ParaNorman,Ella Enchanted,Happily N'Ever After,0.16486169536194822,0.14355626344647862,0.13591073973096313,0.13242324916714932,0.10608778706607061
Inside Man,Bandits,Now You See Me,Closer to the Moon,Ocean's Thirteen,Birthday Girl,0.17089770089179018,0.12839072729174847,0.12380096095144513,0.12231514070919504,0.12135358267988841
Payback,Hot Pursuit,Triple 9,Bound,Blood and Wine,De-Lovely,0.12401727832026652,0.0994514009429972,0.09454898217422152,0.09325623795253174,0.09097264339503632
Congo,Stoker,Battle for the Planet of the Apes,The Canyons,Planet of the Apes,Lifeforce,0.16221971707446903,0.11292435865760646,0.08844702126954798,0.08446862911178465,0.08311094953353979
We Bought a Zoo,Madagascar,The Patriot,Zookeeper,The Curious Case of Benjamin Button,Cat People,0.2099180237278949,0.19701139353168118,0.14826656804071917,0.13900222023524064,0.09830304206016252
